id,zip,city,state,city_type,zip_type,latitude,longitude,header_title,meta_description,meta_keywords,page_header,page_description,url_name
25631,58643,Marmarth,ND,D,S,46.3845870,-103.8500710,,,,,,
25632,58644,Marshall,ND,D,P,47.1364330,-102.3334750,,,,,,
25633,58645,Medora,ND,D,S,46.7690160,-103.4248490,,,,,,
25634,58646,Mott,ND,D,S,46.3957800,-102.4281600,,,,,,
25635,58647,New England,ND,D,S,46.5389800,-102.8649830,,,,,,
25636,58649,Reeder,ND,D,S,46.1131670,-102.9327250,,,,,,
25637,58650,Regent,ND,D,S,46.4378760,-102.6134480,,,,,,
25638,58651,Rhame,ND,D,S,46.1862330,-103.3960020,,,,,,
25639,58652,Richardton,ND,D,S,46.8841070,-102.3208150,,,,,,
25640,58653,Scranton,ND,D,S,46.1127110,-103.1201100,,,,,,
25641,58654,Sentinel Butte,ND,D,S,46.8019900,-103.7328520,,,,,,
25642,58655,South Heart,ND,D,S,46.7223560,-103.0597380,,,,,,
25643,58656,Taylor,ND,D,S,46.9516210,-102.3155150,,,,,,
25644,58701,Minot,ND,D,S,48.2308210,-101.2941190,,,,,,
25645,58702,Minot,ND,D,P,48.2289960,-101.3082920,,,,,,
25646,58703,Minot,ND,D,S,48.2665410,-101.3127170,,,,,,
25647,58704,Minot AFB,ND,D,S,48.2325000,-101.2958330,,,,,,
25648,58705,Minot AFB,ND,D,S,48.2307000,-101.3079000,,,,,,
25649,58707,Minot,ND,D,U,48.2352110,-101.2947110,,,,,,
25650,58710,Anamoose,ND,D,S,47.8489450,-100.2621630,,,,,,
25651,58711,Antler,ND,D,S,48.9480440,-101.3629520,,,,,,
25652,58712,Balfour,ND,D,S,47.9784000,-100.5192710,,,,,,
25653,58713,Bantry,ND,D,S,48.5007390,-100.7849230,,,,,,
25654,58716,Benedict,ND,D,S,47.7594590,-101.0356590,,,,,,
25655,58718,Berthold,ND,D,S,48.3282390,-101.9212320,,,,,,
25656,58721,Bowbells,ND,D,S,48.8123660,-102.2059090,,,,,,
25657,58722,Burlington,ND,D,S,48.2614940,-101.4392270,,,,,,
25658,58723,Butte,ND,D,S,47.7642940,-100.6492720,,,,,,
25659,58725,Carpio,ND,D,S,48.4147490,-101.7120350,,,,,,
25660,58727,Columbus,ND,D,S,48.8628000,-102.8151000,,,,,,
25661,58730,Crosby,ND,D,S,48.9130500,-103.2964010,,,,,,
25662,58731,Deering,ND,D,S,48.4156540,-100.9932500,,,,,,
25663,58733,Des Lacs,ND,D,S,48.2396350,-101.5952130,,,,,,
25664,58734,Donnybrook,ND,D,S,48.4752000,-101.9041800,,,,,,
25665,58735,Douglas,ND,D,S,47.8926010,-101.5522460,,,,,,
25666,58736,Drake,ND,D,S,47.9269010,-100.3726100,,,,,,
25667,58737,Flaxton,ND,D,S,48.9160960,-102.2963860,,,,,,
25668,58740,Glenburn,ND,D,S,48.5197990,-101.2380370,,,,,,
25669,58741,Granville,ND,D,S,48.2552720,-100.7828290,,,,,,
25670,58744,Karlsruhe,ND,D,S,48.1384310,-100.4872390,,,,,,
25671,58746,Kenmare,ND,D,S,48.6782440,-102.0686860,,,,,,
25672,58748,Kramer,ND,D,S,48.6787840,-100.6588550,,,,,,
25673,58750,Lansford,ND,D,S,48.6171180,-101.4059760,,,,,,
25674,58752,Lignite,ND,D,S,48.8059200,-102.5492910,,,,,,
25675,58755,McGregor,ND,D,S,48.5911010,-102.9498220,,,,,,
25676,58756,Makoti,ND,D,S,48.0209260,-101.8342790,,,,,,
25677,58757,Mandaree,ND,D,S,47.8454270,-102.7096560,,,,,,
25678,58758,Martin,ND,D,S,47.7190240,-100.1209170,,,,,,
25679,58759,Max,ND,D,S,47.8196260,-101.2966150,,,,,,
25680,58760,Maxbass,ND,D,S,48.7995530,-101.3275220,,,,,,
25681,58761,Mohall,ND,D,S,48.7630840,-101.5243190,,,,,,
25682,58762,Newburg,ND,D,S,48.6871800,-100.9428000,,,,,,
25683,58763,New Town,ND,D,S,47.9727000,-102.4816200,,,,,,
25684,58765,Noonan,ND,D,S,48.8899400,-103.0099800,,,,,,
25685,58768,Norwich,ND,D,S,48.2395200,-100.9519200,,,,,,
25686,58769,Palermo,ND,D,S,48.3299440,-102.2453640,,,,,,
25687,58770,Parshall,ND,D,S,47.9446300,-102.1282650,,,,,,
25688,58771,Plaza,ND,D,S,48.0207680,-101.9588370,,,,,,
25689,58772,Portal,ND,D,S,48.9484640,-102.5464220,,,,,,
25690,58773,Powers Lake,ND,D,S,48.6187800,-102.6240000,,,,,,
25691,58775,Roseglen,ND,D,S,47.6961980,-101.6796860,,,,,,
25692,58776,Ross,ND,D,S,48.3282610,-102.5008950,,,,,,
25693,58778,Ruso,ND,D,S,47.7592210,-100.8447980,,,,,,
25694,58779,Ryder,ND,D,S,47.8510800,-101.7898200,,,,,,
25695,58781,Sawyer,ND,D,S,48.0664430,-101.0785710,,,,,,
25696,58782,Sherwood,ND,D,S,48.9474850,-101.8212540,,,,,,
25697,58783,Souris,ND,D,S,48.9207600,-100.8256200,,,,,,
25698,58784,Stanley,ND,D,S,48.3124030,-102.3928470,,,,,,
25699,58785,Surrey,ND,D,S,48.2394100,-101.1352450,,,,,,
25700,58787,Tolley,ND,D,S,48.8199830,-101.8699200,,,,,,
25701,58788,Towner,ND,D,S,48.3538020,-100.4054800,,,,,,
25702,58789,Upham,ND,D,S,48.5911190,-100.7342090,,,,,,
25703,58790,Velva,ND,D,S,48.0584660,-100.9305110,,,,,,
25704,58792,Voltaire,ND,D,S,47.9337540,-100.7756190,,,,,,
25705,58793,Westhope,ND,D,S,48.8952270,-101.0902960,,,,,,
25706,58794,White Earth,ND,D,S,48.4570910,-102.8202490,,,,,,
25707,58795,Wildrose,ND,D,S,48.6094200,-103.2025200,,,,,,
25708,58801,Williston,ND,D,S,48.4168700,-103.8238600,,,,,,
25709,58802,Williston,ND,D,P,48.1528340,-103.6167110,,,,,,
25710,58830,Alamo,ND,D,S,48.5897140,-103.4087260,,,,,,
25711,58831,Alexander,ND,D,S,47.8554810,-103.6425190,,,,,,
25712,58833,Ambrose,ND,D,S,48.7876110,-103.7261470,,,,,,
25713,58835,Arnegard,ND,D,S,47.8092870,-103.4398550,,,,,,
25714,58838,Cartwright,ND,D,S,47.6134090,-103.8398670,,,,,,
25715,58843,Epping,ND,D,S,48.2424370,-103.3437660,,,,,,
25716,58844,Fortuna,ND,D,S,48.9483330,-103.6277780,,,,,,
25717,58845,Grenora,ND,D,S,48.6024000,-103.9171800,,,,,,
25718,58847,Keene,ND,D,S,47.9593960,-102.8653960,,,,,,
25719,58849,Ray,ND,D,S,48.3228000,-103.2009000,,,,,,
25720,58852,Tioga,ND,D,S,48.3873600,-102.9714600,,,,,,
25721,58853,Trenton,ND,D,P,48.0479110,-103.8974970,,,,,,
25722,58854,Watford City,ND,D,S,47.8024750,-103.2795790,,,,,,
25723,58856,Zahl,ND,D,S,48.5890530,-103.6685300,,,,,,
25724,59001,Absarokee,MT,D,S,45.5218720,-109.4412320,,,,,,
25725,59002,Acton,MT,D,S,45.9247890,-108.6954980,,,,,,
25726,59003,Ashland,MT,D,S,45.5462230,-106.2686590,,,,,,
25727,59004,Ashland,MT,D,U,45.6219660,-106.3141530,,,,,,
25728,59006,Ballantine,MT,D,S,45.9568100,-108.0973660,,,,,,
25729,59007,Bearcreek,MT,D,S,45.1610870,-109.1560950,,,,,,
25730,59008,Belfry,MT,D,S,45.0656980,-109.1645910,,,,,,
25731,59010,Bighorn,MT,D,S,46.0797000,-107.1711860,,,,,,
25732,59011,Big Timber,MT,D,S,45.8351440,-109.9516250,,,,,,
25733,59012,Birney,MT,D,S,45.3060040,-106.4911160,,,,,,
25734,59013,Boyd,MT,D,P,45.4552850,-109.0638180,,,,,,
25735,59014,Bridger,MT,D,S,45.2927940,-108.9135960,,,,,,
25736,59015,Broadview,MT,D,S,46.1974790,-108.9134590,,,,,,
25737,59016,Busby,MT,D,S,45.5163790,-106.8727470,,,,,,
25738,59018,Clyde Park,MT,D,P,45.7074970,-110.4569160,,,,,,
25739,59019,Columbus,MT,D,S,45.6343410,-109.2550580,,,,,,
25740,59020,Cooke City,MT,D,P,45.0188470,-109.9343510,,,,,,
25741,59022,Crow Agency,MT,D,S,45.6430770,-107.4682270,,,,,,
25742,59024,Custer,MT,D,S,46.2069320,-107.6763880,,,,,,
25743,59025,Decker,MT,D,S,45.1297920,-106.6956520,,,,,,
25744,59026,Edgar,MT,D,S,45.5066010,-109.0090430,,,,,,
25745,59027,Emigrant,MT,D,S,45.1828400,-110.9370720,,,,,,
25746,59028,Fishtail,MT,D,S,45.2989740,-109.7880670,,,,,,
25747,59029,Fromberg,MT,D,S,45.3933970,-108.9082050,,,,,,
25748,59030,Gardiner,MT,D,S,45.0316820,-110.7057470,,,,,,
25749,59031,Garryowen,MT,D,S,45.4710930,-107.2617770,,,,,,
25750,59032,Grass Range,MT,D,S,46.9919100,-108.9020700,,,,,,
25751,59033,Greycliff,MT,D,S,45.7756140,-109.6875450,,,,,,
25752,59034,Hardin,MT,D,S,45.7147190,-107.6187400,,,,,,
25753,59035,Yellowtail,MT,D,P,45.2942590,-107.8225520,,,,,,
25754,59036,Harlowton,MT,D,P,46.4367920,-109.8319080,,,,,,
25755,59037,Huntley,MT,D,S,45.8902860,-108.2695450,,,,,,
25756,59038,Hysham,MT,D,S,46.2885140,-107.2322510,,,,,,
25757,59039,Ingomar,MT,D,S,46.6660430,-107.5289310,,,,,,
25758,59041,Joliet,MT,D,S,45.4990200,-108.9895800,,,,,,
25759,59043,Lame Deer,MT,D,P,45.5775590,-106.5307460,,,,,,
25760,59044,Laurel,MT,D,S,45.6727780,-108.7603610,,,,,,
25761,59046,Lavina,MT,D,S,46.2275330,-108.7137430,,,,,,
25762,59047,Livingston,MT,D,S,45.6522110,-110.5681530,,,,,,
25763,59050,Lodge Grass,MT,D,S,45.2941030,-107.8205320,,,,,,
25764,59052,Mc Leod,MT,D,S,45.5397680,-110.3063410,,,,,,
25765,59053,Martinsdale,MT,D,S,46.4161110,-110.5425000,,,,,,
25766,59054,Melstone,MT,D,P,46.6006430,-107.8667090,,,,,,
25767,59055,Melville,MT,D,S,46.0728380,-109.8790940,,,,,,
25768,59057,Molt,MT,D,S,45.8619230,-108.8023470,,,,,,
25769,59058,Mosby,MT,D,S,46.9251790,-107.7809820,,,,,,
25770,59059,Musselshell,MT,D,S,46.5149890,-108.0900820,,,,,,
25771,59061,Nye,MT,D,S,45.4391730,-109.8329780,,,,,,
25772,59062,Otter,MT,D,S,45.3978710,-105.9833380,,,,,,
25773,59063,Park City,MT,D,S,45.6331950,-108.9129960,,,,,,
25774,59064,Pompeys Pillar,MT,D,S,45.9499770,-107.9813730,,,,,,
25775,59065,Pray,MT,D,S,45.4374840,-110.6840010,,,,,,
25776,59066,Pryor,MT,D,P,45.4207900,-108.5296110,,,,,,
25777,59067,Rapelje,MT,D,S,45.9789800,-109.3200620,,,,,,
25778,59068,Red Lodge,MT,D,S,45.1867150,-109.2514760,,,,,,
25779,59069,Reed Point,MT,D,S,45.7042280,-109.5428670,,,,,,
25780,59070,Roberts,MT,D,S,45.3952540,-109.1690290,,,,,,
25781,59071,Roscoe,MT,D,S,45.3770110,-109.4241770,,,,,,
25782,59072,Roundup,MT,D,S,46.4101280,-108.5466300,,,,,,
25783,59073,Roundup,MT,D,P,46.5047220,-108.2186110,,,,,,
25784,59074,Ryegate,MT,D,S,46.2790390,-109.2869550,,,,,,
25785,59075,Saint Xavier,MT,D,S,45.4784900,-107.8776910,,,,,,
25786,59076,Sanders,MT,D,S,46.2921170,-107.0951560,,,,,,
25787,59077,Sand Springs,MT,D,S,47.0133920,-107.2755280,,,,,,
25788,59078,Shawmut,MT,D,S,46.3771370,-109.5921920,,,,,,
25789,59079,Shepherd,MT,D,S,45.9468100,-108.3547200,,,,,,
25790,59081,Silver Gate,MT,D,S,45.1046880,-110.2214610,,,,,,
25791,59082,Springdale,MT,D,P,45.7366160,-110.2271810,,,,,,
25792,59083,Sumatra,MT,D,P,46.6169910,-107.5531230,,,,,,
25793,59084,Teigen,MT,D,S,47.0391560,-108.6103440,,,,,,
25794,59085,Two Dot,MT,D,S,46.4244410,-110.0686510,,,,,,
25795,59086,Wilsall,MT,D,S,46.0556680,-110.6926810,,,,,,
25796,59087,Winnett,MT,D,S,47.0652800,-108.0055600,,,,,,
25797,59088,Worden,MT,D,S,45.9887900,-108.1736170,,,,,,
25798,59089,Wyola,MT,D,S,45.0815830,-107.6693560,,,,,,
25799,59101,Billings,MT,D,S,45.7746340,-108.4797270,,,,,,
25800,59102,Billings,MT,D,S,45.7855950,-108.5763370,,,,,,
25801,59103,Billings,MT,D,P,45.6379370,-108.3613290,,,,,,
25802,59104,Billings,MT,D,P,45.7720900,-108.5810760,,,,,,
25803,59105,Billings,MT,D,S,45.8403970,-108.4645340,,,,,,
25804,59106,Billings,MT,D,S,45.7676300,-108.6625270,,,,,,
25805,59107,Billings,MT,D,P,45.8138690,-108.5057760,,,,,,
25806,59108,Billings,MT,D,P,45.7751220,-108.5826550,,,,,,
25807,59111,Billings,MT,D,U,45.6341610,-108.3610470,,,,,,
25808,59112,Billings,MT,D,U,45.7916310,-108.5397870,,,,,,
25809,59114,Billings,MT,D,U,45.6417860,-108.3987870,,,,,,
25810,59115,Billings,MT,D,U,45.7859070,-108.5087980,,,,,,
25811,59116,Billings,MT,D,U,45.7670720,-108.5816690,,,,,,
25812,59117,Billings,MT,D,U,45.7836060,-108.5051380,,,,,,
25813,59201,Wolf Point,MT,D,S,48.1089250,-105.5692390,,,,,,
25814,59211,Antelope,MT,D,S,48.6897390,-104.4510990,,,,,,
25815,59212,Bainville,MT,D,S,48.1391080,-104.2225900,,,,,,
25816,59213,Brockton,MT,D,S,48.3293830,-104.8705930,,,,,,
25817,59214,Brockway,MT,D,S,47.2149150,-105.8395140,,,,,,
25818,59215,Circle,MT,D,S,47.4286450,-105.6197880,,,,,,
25819,59217,Crane,MT,D,P,47.7118770,-104.1827960,,,,,,
25820,59218,Culbertson,MT,D,S,48.1439090,-104.5185700,,,,,,
25821,59219,Dagmar,MT,D,S,48.6058630,-104.2477930,,,,,,
25822,59221,Fairview,MT,D,S,47.8532730,-104.0485900,,,,,,
25823,59222,Flaxville,MT,D,S,48.7100570,-105.1491610,,,,,,
25824,59223,Fort Peck,MT,D,S,48.0044860,-106.4446040,,,,,,
25825,59225,Frazer,MT,D,S,48.4000000,-105.8833330,,,,,,
25826,59226,Froid,MT,D,S,48.3378490,-104.4916230,,,,,,
25827,59230,Glasgow,MT,D,S,48.1983890,-106.6252010,,,,,,
25828,59231,Saint Marie,MT,D,P,48.4029290,-106.5436930,,,,,,
25829,59240,Glentana,MT,D,P,48.8486250,-106.2484210,,,,,,
25830,59241,Hinsdale,MT,D,S,48.3931090,-107.0842940,,,,,,
25831,59242,Homestead,MT,D,S,48.4398750,-104.5977500,,,,,,
25832,59243,Lambert,MT,D,S,47.7576320,-104.7367370,,,,,,
25833,59244,Larslan,MT,D,S,48.5463360,-106.2259260,,,,,,
25834,59247,Medicine Lake,MT,D,S,48.5049520,-104.5012970,,,,,,
25835,59248,Nashua,MT,D,S,48.1419370,-106.3574050,,,,,,
25836,59250,Opheim,MT,D,S,48.8924290,-106.4753120,,,,,,
25837,59252,Outlook,MT,D,S,48.8964710,-104.7393870,,,,,,
25838,59253,Peerless,MT,D,S,48.7822960,-105.7997360,,,,,,
25839,59254,Plentywood,MT,D,S,48.8156090,-104.6611960,,,,,,
25840,59255,Poplar,MT,D,S,48.1086820,-105.1920140,,,,,,
25841,59256,Raymond,MT,D,P,48.7821680,-104.5567250,,,,,,
25842,59257,Redstone,MT,D,S,48.8331500,-104.9222220,,,,,,
25843,59258,Reserve,MT,D,S,48.5715110,-104.6905380,,,,,,
25844,59259,Richey,MT,D,S,47.6406400,-104.9806280,,,,,,
25845,59260,Richland,MT,D,S,48.7159210,-106.2670260,,,,,,
25846,59261,Saco,MT,D,S,48.4573580,-107.3386130,,,,,,
25847,59262,Savage,MT,D,S,47.4538760,-104.3450960,,,,,,
25848,59263,Scobey,MT,D,S,48.7907910,-105.4231350,,,,,,
25849,59270,Sidney,MT,D,S,47.7155540,-104.1616240,,,,,,
25850,59273,Vandalia,MT,D,P,48.3562380,-106.9098330,,,,,,
25851,59274,Vida,MT,D,S,47.8443450,-105.7710910,,,,,,
25852,59275,Westby,MT,D,S,48.8447570,-104.1931370,,,,,,
25853,59276,Whitetail,MT,D,S,48.8993600,-105.1629110,,,,,,
25854,59301,Miles City,MT,D,S,46.4058860,-105.8411290,,,,,,
25855,59311,Alzada,MT,D,S,45.1846490,-104.2492360,,,,,,
25856,59312,Angela,MT,D,S,46.6728400,-106.3976220,,,,,,
25857,59313,Baker,MT,D,S,46.3601750,-104.2700680,,,,,,
25858,59314,Biddle,MT,D,S,45.2864360,-105.3151360,,,,,,
25859,59315,Bloomfield,MT,D,S,47.3809070,-104.9442660,,,,,,
25860,59316,Boyes,MT,D,S,45.5075230,-104.9108690,,,,,,
25861,59317,Broadus,MT,D,S,45.4135400,-105.8298600,,,,,,
25862,59318,Brusett,MT,D,S,47.3111500,-107.6263830,,,,,,
25863,59319,Capitol,MT,D,S,45.4679010,-104.1845380,,,,,,
25864,59322,Cohagen,MT,D,S,47.0870810,-106.5129960,,,,,,
25865,59323,Colstrip,MT,D,P,45.8993050,-106.6248280,,,,,,
25866,59324,Ekalaka,MT,D,S,45.8531400,-104.2173500,,,,,,
25867,59326,Fallon,MT,D,S,46.6758000,-105.1394050,,,,,,
25868,59327,Forsyth,MT,D,S,46.2666290,-106.6805930,,,,,,
25869,59330,Glendive,MT,D,S,47.1110830,-104.7217750,,,,,,
25870,59332,Hammond,MT,D,S,45.3694870,-104.6533650,,,,,,
25871,59333,Hathaway,MT,D,S,46.2759210,-106.1974250,,,,,,
25872,59336,Ismay,MT,D,S,46.4983050,-104.7939110,,,,,,
25873,59337,Jordan,MT,D,S,47.5431540,-106.7922700,,,,,,
25874,59338,Kinsey,MT,D,S,46.6621030,-105.8726220,,,,,,
25875,59339,Lindsay,MT,D,S,47.1950820,-105.2004930,,,,,,
25876,59341,Mildred,MT,D,S,46.7412210,-104.7822430,,,,,,
25877,59343,Olive,MT,D,S,45.5432070,-105.6508120,,,,,,
25878,59344,Plevna,MT,D,S,46.3882630,-104.6428610,,,,,,
25879,59345,Powderville,MT,D,S,45.7412890,-105.2489250,,,,,,
25880,59347,Rosebud,MT,D,S,46.2745810,-106.4413430,,,,,,
25881,59349,Terry,MT,D,S,46.7911730,-105.3146610,,,,,,
25882,59351,Volborg,MT,D,S,46.0355850,-105.6243240,,,,,,
25883,59353,Wibaux,MT,D,S,46.9835680,-104.1882890,,,,,,
25884,59354,Willard,MT,D,P,46.1300420,-104.4580010,,,,,,
25885,59401,Great Falls,MT,D,S,47.5093330,-111.2880290,,,,,,
25886,59402,Malmstrom A F B,MT,D,S,47.5093670,-111.1945620,,,,,,
25887,59403,Great Falls,MT,D,P,47.5533830,-111.5404130,,,,,,
25888,59404,Great Falls,MT,D,S,47.5109200,-111.3527730,,,,,,
25889,59405,Great Falls,MT,D,S,47.4736050,-111.2594930,,,,,,
25890,59406,Great Falls,MT,D,P,47.4810520,-111.2533980,,,,,,
25891,59410,Augusta,MT,D,P,47.3927840,-112.6352640,,,,,,
25892,59411,Babb,MT,D,P,48.8516700,-113.4359900,,,,,,
25893,59412,Belt,MT,D,S,47.3711420,-110.9031190,,,,,,
25894,59414,Black Eagle,MT,D,S,47.5147570,-111.2980860,,,,,,
25895,59416,Brady,MT,D,S,48.0280260,-111.6574450,,,,,,
25896,59417,Browning,MT,D,S,48.5712990,-113.2066120,,,,,,
25897,59418,Buffalo,MT,D,S,46.7979460,-109.6871620,,,,,,
25898,59419,Bynum,MT,D,S,47.9811960,-112.3075710,,,,,,
25899,59420,Carter,MT,D,S,47.7857200,-110.9996070,,,,,,
25900,59421,Cascade,MT,D,S,47.2056030,-111.6998430,,,,,,
25901,59422,Choteau,MT,D,S,47.8309510,-112.1633980,,,,,,
25902,59424,Coffee Creek,MT,D,S,47.3503130,-110.0851820,,,,,,
25903,59425,Conrad,MT,D,S,48.1697620,-111.9496970,,,,,,
25904,59427,Cut Bank,MT,D,S,48.6472890,-112.3509650,,,,,,
25905,59430,Denton,MT,D,S,47.3208310,-109.9468990,,,,,,
25906,59432,Dupuyer,MT,D,P,48.2151590,-112.6714630,,,,,,
25907,59433,Dutton,MT,D,S,47.8462150,-111.7094290,,,,,,
25908,59434,East Glacier Park,MT,D,P,48.4443730,-113.2182140,,,,,,
25909,59435,Ethridge,MT,D,P,48.5947250,-112.1016980,,,,,,
25910,59436,Fairfield,MT,D,S,47.6145920,-112.0991850,,,,,,
25911,59440,Floweree,MT,D,S,47.6555370,-111.1981430,,,,,,
25912,59441,Forest Grove,MT,D,S,46.8672500,-109.0533160,,,,,,
25913,59442,Fort Benton,MT,D,S,47.8195730,-110.6709790,,,,,,
25914,59443,Fort Shaw,MT,D,S,47.5573720,-111.8092550,,,,,,
25915,59444,Galata,MT,D,S,48.7347320,-111.4683200,,,,,,
25916,59446,Geraldine,MT,D,S,47.6018360,-110.2697700,,,,,,
25917,59447,Geyser,MT,D,S,47.2207820,-110.4305630,,,,,,
25918,59448,Heart Butte,MT,D,P,48.3155820,-112.9296070,,,,,,
25919,59450,Highwood,MT,D,S,47.6288890,-110.5719440,,,,,,
25920,59451,Hilger,MT,D,S,47.0679970,-109.4321420,,,,,,
25921,59452,Hobson,MT,D,S,46.8694460,-110.2050750,,,,,,
25922,59453,Judith Gap,MT,D,S,46.6055140,-109.5993610,,,,,,
25923,59454,Kevin,MT,D,S,48.7462630,-112.0142650,,,,,,
25924,59456,Ledger,MT,D,S,48.2902170,-111.7424160,,,,,,
25925,59457,Lewistown,MT,D,S,47.0497800,-109.4253000,,,,,,
25926,59460,Loma,MT,D,S,48.0033400,-110.3897380,,,,,,
25927,59461,Lothair,MT,D,S,48.4717870,-111.2323070,,,,,,
25928,59462,Moccasin,MT,D,S,47.1080540,-109.8808060,,,,,,
25929,59463,Monarch,MT,D,S,47.0784150,-110.8354270,,,,,,
25930,59464,Moore,MT,D,S,46.9710540,-109.6946980,,,,,,
25931,59465,Neihart,MT,D,S,47.0462810,-110.7704900,,,,,,
25932,59466,Oilmont,MT,D,S,48.7541670,-111.7741670,,,,,,
25933,59467,Pendroy,MT,D,S,48.0805370,-112.2781120,,,,,,
25934,59468,Power,MT,D,S,47.6509960,-111.4798710,,,,,,
25935,59469,Raynesford,MT,D,S,47.2484010,-110.6843470,,,,,,
25936,59471,Roy,MT,D,S,47.4065350,-108.7390560,,,,,,
25937,59472,Sand Coulee,MT,D,S,47.3945770,-111.1642520,,,,,,
25938,59474,Shelby,MT,D,S,48.5095900,-111.8303330,,,,,,
25939,59477,Simms,MT,D,P,47.4963320,-111.9287200,,,,,,
25940,59479,Stanford,MT,D,S,47.1439200,-110.1703800,,,,,,
25941,59480,Stockett,MT,D,S,47.2379960,-111.1464780,,,,,,
25942,59482,Sunburst,MT,D,S,48.8797340,-111.9119660,,,,,,
25943,59483,Sun River,MT,D,S,47.5027610,-111.7466690,,,,,,
25944,59484,Sweet Grass,MT,D,S,48.9647790,-112.0301070,,,,,,
25945,59485,Ulm,MT,D,P,47.4212110,-111.5444610,,,,,,
25946,59486,Valier,MT,D,S,48.3060880,-112.2539490,,,,,,
25947,59487,Vaughn,MT,D,S,47.5700600,-111.6163660,,,,,,
25948,59489,Winifred,MT,D,S,47.6313870,-109.2149120,,,,,,
25949,59501,Havre,MT,D,S,48.5449150,-109.6824290,,,,,,
25950,59520,Big Sandy,MT,D,S,48.0590260,-110.0231170,,,,,,
25951,59521,Box Elder,MT,D,S,48.3204360,-109.8328310,,,,,,
25952,59522,Chester,MT,D,S,48.5107030,-110.9647020,,,,,,
25953,59523,Chinook,MT,D,S,48.5886290,-109.2295330,,,,,,
25954,59524,Dodson,MT,D,S,48.2016460,-108.5227880,,,,,,
25955,59525,Gildford,MT,D,S,48.6015640,-110.2677790,,,,,,
25956,59526,Harlem,MT,D,S,48.6008390,-108.8525100,,,,,,
25957,59527,Hays,MT,D,P,48.2096000,-108.8049920,,,,,,
25958,59528,Hingham,MT,D,S,48.5954910,-110.4256250,,,,,,
25959,59529,Hogeland,MT,D,S,48.8774020,-108.7221020,,,,,,
25960,59530,Inverness,MT,D,S,48.6252450,-110.6862430,,,,,,
25961,59531,Joplin,MT,D,S,48.6973250,-110.8250780,,,,,,
25962,59532,Kremlin,MT,D,S,48.5677040,-110.0478920,,,,,,
25963,59535,Lloyd,MT,D,S,48.0439360,-109.2135970,,,,,,
25964,59537,Loring,MT,D,S,48.8187550,-107.9139550,,,,,,
25965,59538,Malta,MT,D,S,48.3436800,-107.8393800,,,,,,
25966,59540,Rudyard,MT,D,S,48.6532090,-110.5557190,,,,,,
25967,59542,Turner,MT,D,S,48.8766860,-108.3740040,,,,,,
25968,59544,Whitewater,MT,D,S,48.8741010,-107.3913430,,,,,,
25969,59545,Whitlash,MT,D,S,48.8391160,-111.1025190,,,,,,
25970,59546,Zortman,MT,D,S,47.9174300,-108.5301800,,,,,,
25971,59547,Zurich,MT,D,S,48.6540510,-109.2128780,,,,,,
25972,59601,Helena,MT,D,S,46.6253040,-112.0095530,,,,,,
25973,59602,Helena,MT,D,S,46.6453050,-111.9743220,,,,,,
25974,59604,Helena,MT,D,P,46.6157520,-111.9632470,,,,,,
25975,59620,Helena,MT,D,P,46.5328230,-112.1574890,,,,,,
25976,59623,Helena,MT,D,U,46.6080660,-112.0148930,,,,,,
25977,59624,Helena,MT,D,P,46.5979490,-112.0310220,,,,,,
25978,59625,Helena,MT,D,U,46.6090860,-112.0397560,,,,,,
25979,59626,Helena,MT,D,S,46.6036880,-112.0363060,,,,,,
25980,59631,Basin,MT,D,P,46.3031940,-112.3677220,,,,,,
25981,59632,Boulder,MT,D,S,46.2028440,-112.0816110,,,,,,
25982,59633,Canyon Creek,MT,D,S,46.8392130,-112.3060880,,,,,,
25983,59634,Clancy,MT,D,S,46.4953800,-111.9675000,,,,,,
25984,59635,East Helena,MT,D,S,46.6012400,-111.8905480,,,,,,
25985,59636,Fort Harrison,MT,D,P,46.6047910,-112.0916610,,,,,,
25986,59638,Jefferson City,MT,D,P,46.3838520,-112.0593190,,,,,,
25987,59639,Lincoln,MT,D,S,46.9463000,-112.9147270,,,,,,
25988,59640,Marysville,MT,D,P,46.7539330,-112.3021140,,,,,,
25989,59641,Radersburg,MT,D,P,46.2006630,-111.6319500,,,,,,
25990,59642,Ringling,MT,D,P,46.3017340,-110.8724840,,,,,,
25991,59643,Toston,MT,D,S,46.1756830,-111.4813070,,,,,,
25992,59644,Townsend,MT,D,S,46.3167710,-111.4904000,,,,,,
25993,59645,White Sulphur Springs,MT,D,S,46.5399630,-110.9102880,,,,,,
25994,59647,Winston,MT,D,P,46.3632880,-111.6417550,,,,,,
25995,59648,Wolf Creek,MT,D,S,47.0441070,-112.0636480,,,,,,
25996,59701,Butte,MT,D,S,45.9467400,-112.5173400,,,,,,
25997,59702,Butte,MT,D,P,45.9080750,-112.4965910,,,,,,
25998,59703,Butte,MT,D,P,45.9881870,-112.5519080,,,,,,
25999,59707,Butte,MT,D,U,46.0052080,-112.5349300,,,,,,
26000,59710,Alder,MT,D,P,45.2893720,-112.1040910,,,,,,
26001,59711,Anaconda,MT,D,S,46.1398200,-113.0459400,,,,,,
26002,59713,Avon,MT,D,P,46.7816370,-112.7571400,,,,,,
26003,59714,Belgrade,MT,D,S,45.8161110,-111.1610030,,,,,,
26004,59715,Bozeman,MT,D,S,45.6740220,-111.0642180,,,,,,
